time,symbol,highPrice,lowPrice,closePrice,openPrice,volume,sma,ema,rsi,oscillateurStochastique,oscillateurStochastiqueSMA
2019-01-11 19:00:00,INTC,42.674,42.464,42.536,42.614,900,42.15278125,42.39025143512771,62.12027278363309,93.86488422057775,97.13432821608399
2019-01-14 05:00:00,INTC,42.073,41.943,42.014,42.014,350,42.16146875,42.35441796511555,58.94117647058843,81.40367629505856,96.16874386976083
2019-01-14 07:00:00,INTC,42.335,42.013,42.258,42.188,5168,42.177781249999995,42.34523530177121,47.91965566714497,87.2284554786346,95.57895203618462
2019-01-14 08:00:00,INTC,42.369,42.074,42.145,42.188,5460,42.195187499999996,42.326165273031094,51.55693950177938,84.53091429935554,94.71955838614882
2019-01-14 09:00:00,INTC,42.361,41.943,42.058,42.101,1688746,42.212875000000004,42.30062572321861,43.594556546222435,82.45404631176893,93.75700662581376
2019-01-14 10:00:00,INTC,42.535,41.961,42.266,42.066,2063123,42.2370625,42.29732803529303,32.934443288241226,87.41943184530912,93.07030961734205
2019-01-14 11:00:00,INTC,42.457,42.065,42.314,42.257,1405011,42.266406249999996,42.298915841455596,41.59248269040536,88.56529004535692,92.6474303025413
2019-01-14 12:00:00,INTC,42.504,42.212,42.297,42.318,1033024,42.28434375,42.29873338036459,37.28093467870409,88.15946526617326,92.0690752070121
2019-01-14 13:00:00,INTC,42.422,42.117,42.213,42.292,885148,42.294624999999996,42.29056829652034,40.79023823358502,86.1542134160898,91.29986484123931
2019-01-14 14:00:00,INTC,42.282,42.004,42.162,42.214,888733,42.30490625,42.278323696851736,43.09392265193359,84.93673907853902,90.46301701226925
2019-01-14 15:00:00,INTC,42.295,41.952,42.049,42.162,2866030,42.31693750000001,42.256483344770615,37.14652956298197,82.23919789925996,89.62229118591021
2019-01-14 16:00:00,INTC,42.16,41.943,42.058,42.057,5557575,42.317000000000014,42.23758016907817,34.63151587777108,82.45404631176893,88.64751598100848
2019-01-14 17:00:00,INTC,42.16,41.978,42.049,42.101,1500,42.3115625,42.21962015297549,35.340156532209406,82.23919789925996,87.8981989867643
2019-01-14 18:00:00,INTC,42.108,41.969,42.049,42.04,9187,42.307218750000004,42.20337061459687,31.97236180904528,82.23919789925996,87.38229755178911
